CARIÓTIPO COM PESQUISA DE TROCA DE CROMÁTIDES IRMÃS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CARIÓTIPO COM TÉCNICAS DE ALTA RESOLUÇÃO (ESTUDO EM PROMETÁFASE);;;;Seg. Ambulatorial;HCO;HSO;REF;;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CARIÓTIPO PARA SÍNDROMES DE QUEBRAS CROMOSSÔMICAS, SANGUE PERIFÉRICO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"DETECÇÃO DE ANORMALIDADES DOS CROMOSSOMOS X OU Y (SANGUE PERIFÉRICO OU ESFREGAÇO DE 
MUCOSA BUCAL), POR FISH";;;;Seg. Ambulatorial;HCO;HSO;REF;;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
ESTUDO CITOGENÉTICO PARA DOENÇAS NEOPLÁSICAS MALIGNAS, DIVERSOS MATERIAIS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"ESTUDO DE ALTERAÇÕES CROMOSSÔMICAS EM LEUCEMIAS POR FISH (FLUORESCENCE IN SITU 
HYBRIDIZATION)";;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
REARRANJO 8q24 FISH (MEDULA ÓSSEA);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
REARRANJO 8q24 FISH (SANGUE);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CITOGENÉTICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
AMINOÁCIDOS URINÁRIOS OU PLASMÁTICOS, ANÁLISE QUANTITATIVA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
AVALIAÇÃO DE RISCO DE ANOMALIAS CROMOSSÔMICAS E/OU DEFEITOS DE FECHAMENTO DE TUBO NEURAL;;;;Seg. Ambulatorial;HCO;;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CARBOIDRATOS URINÁRIOS, ANÁLISE QUALITATIVA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA ALFA-L-FUCOSIDASE EM LEUCÓCITOS OU FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA ALFA-L-IDURONIDASE EM LEUCÓCITOS OU FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
"DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA ALFA-N-ACETILGLICOSAMINIDASE EM SORO OU 
FIBROBLASTOS";;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA ARILSULFATASE A EM LEUCÓCITOS E FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA ARILSULFATASE B EM FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA BETA-GALACTOSIDASE EM LEUCÓCITOS OU FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA BETA-GLICOSIDASE EM LEUCÓCITOS OU FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA BETA-GLICURONIDASE EM FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA IDURONATO 2-SULFATASE EM FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA N-ACETILGALACTOSAMINA-6-SULFATASE EM FIBROBLASTOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"DOSAGEM QUANTITATIVA DE ÁCIDOS GRAXOS DE CADEIA MUITO LONGA PARA O DIAGNÓSTICO DE ERROS 
INATOS DO METABOLISMO (EIM)";;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
GLICOSAMINOGLICANOS URINÁRIOS, DOSAGEM QUANTITATIVA OU ANÁLISE QUALITATIVA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PORFIRINAS URINÁRIAS OU PLASMÁTICAS, FRACIONAMENTO E QUANTIFICAÇÃO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"TESTE QUÁDRUPLO: ALFA-FETOPROTEÍNA (αFP), ESTRIOL NÃO CONJUGADO (uE3), BETA-GONADOTROFINA 
CORIÔNICA HUMANA LIVRE (β-HCG) E INIBINA COM ELABORAÇÃO DE LAUDO CONTENDO CÁLCULO DE RISCO 
PARA ANOMALIAS FETAIS";;;;Seg. Ambulatorial;HCO;;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"TESTE TRIPLO: ALFA-FETOPROTEÍNA (αFP), ESTRIOL NÃO CONJUGADO (uE3), BETA-GONADOTROFINA 
CORIÔNICA HUMANA LIVRE (β-HCG) COM ELABORAÇÃO DE LAUDO CONTENDO CÁLCULO DE RISCO PARA 
ANOMALIAS FETAIS";;;;Seg. Ambulatorial;HCO;;REF;PAC;;GENÉTICA BIOQUÍMICA;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
ALK - PESQUISA DE MUTAÇÃO (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;114;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
ANÁLISE MOLECULAR DE DNA (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;110;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
BRCA1 e BRCA2, PESQUISA DE MUTAÇÃO SOMÁTICA (COM DIRETRIZ DE UTILIZAÇÃO);542/2022;01/09/2022;;Seg. Ambulatorial;HCO;HSO;REF;PAC;156;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
BCR/ABL, PESQUISA DE TRANSLOCAÇÃO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
BRAF (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;9;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CROMOSSOMO PHILADELFIA, PESQUISA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"INSTABILIDADE DE MICROSSATÉLITES (MSI), DETECÇÃO POR PCR, BLOCO DE PARAFINA COM DIRETRIZ DE 
UTILIZAÇÃO";;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;110;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
K-RAS (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;50;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
N-RAS (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;57;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROTROMBINA, PESQUISA DE MUTAÇÃO (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;61;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
REARRANJO GÊNICO CÉLULAS B POR PCR;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENÉTICA MOLECULAR;GENÉTICA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
ANÁLISE DE DNA (CONTEÚDO E PLOIDIA) POR CITOMETRIA DE FLUXO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
COLORAÇÕES ESPECIAIS, QUANDO NECESSÁRIAS AOS PROCEDIMENTOS ANATOMOPATOLÓGICOS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
"DETECÇÃO DE RECEPTORES DE SECREÇÃO HORMONAL E/OU DETECÇÃO DE MARCADORES DE CÉLULAS 
NEOPLÁSICAS E/OU DETECÇÃO DE FATORES DE PROLIFERAÇÃO CELULAR, DE ANGIOGÊNESE TUMORAL, 
ONCOGENES E PROTEÍNAS ASSOCIADAS E/OU ENSAIO DE RECEPTOR DE ESTROGÊNIO E PROGESTERONA 
EM BLOCO DE PARAFINA";;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
HPV (VÍRUS DO PAPILOMA HUMANO), DETECÇÃO POR TÉCNICAS IMUNO-HISTOQUÍMICAS;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO COLPOCITOLÓGICO HORMONAL SIMPLES OU SERIADO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"PROCEDIMENTO DIAGNÓSTICO ANATOMOPATOLÓGICO EM MATERIAL PROVENIENTE DE BIÓPSIAS SIMPLES, 
PAAF, ""IMPRINT"" E ""CELL-BLOCK""";;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"PROCEDIMENTO DIAGNÓSTICO ANATOMOPATOLÓGICO EM PEÇA ANATÔMICA OU CIRÚRGICA SIMPLES OU 
COMPLEXA";;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DIAGNÓSTICO ANATOMOPATOLÓGICO EM CITOLOGIA ESFOLIATIVA NA REGIÃO BUCO-MAXILO-FACIAL;;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PD-L1 – DETECÇÃO POR TÉCNICAS IMUNOISTOQUÍMICAS (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;146;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO DIAGNÓSTICO ANATOMOPATOLÓGICO POR CONGELAÇÃO DURANTE ATO CIRÚRGICO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO DIAGNÓSTICO CITOPATOLÓGICO EM MEIO LÍQUIDO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO DIAGNÓSTICO CITOPATOLÓGICO ONCÓTICO DE LÍQUIDOS E RASPADOS CUTÂNEOS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO DIAGNÓSTICO CITOPATOLÓGICO ONCÓTICO DE MATERIAL CÉRVICO-VAGINAL;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO DIAGNÓSTICO EM REVISÃO DE LÂMINAS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"PROCEDIMENTO DIAGNÓSTICO POR HIBRIDIZAÇÃO ""IN SITU"" OU HIBRIDIZAÇÃO ""IN SITU"" POR 
FLUORESCÊNCIA";;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
PUNÇÃO ASPIRATIVA COM AGULHA FINA (ÓRGÃOS OU ESTRUTURAS SUPERFICIAIS);;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
"PUNÇÃO ASPIRATIVA COM AGULHA FINA DE MASSAS, ÓRGÃOS OU ESTRUTURAS PROFUNDAS ORIENTADA 
OU NÃO POR IMAGEM";;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
RECEPTOR DE ESTROGÊNIO, ENSAIO IMUNO-HISTOQUÍMICO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
RECEPTOR DE PROGESTERONA, ENSAIO IMUNO-HISTOQUÍMICO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
UREASE, TESTE RÁPIDO PARA HELICOBACTER PYLORI;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;ANATOMIA PATOLÓGICA E CITOPATOLOGIA;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
ANGIOGRAFIA CAROTÍDIA (VIA FEMURAL);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DO MIOCÁRDIO PERFUSÃO - ESTRESSE FARMACOLÓGICO (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;10;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DO MIOCÁRDIO PERFUSÃO - ESTRESSE FÍSICO (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;10;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DO MIOCÁRDIO PERFUSÃO - REPOUSO (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;10;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA SINCRONIZADA DAS CÂMARAS CARDÍACAS - ESFORÇO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA SINCRONIZADA DAS CÂMARAS CARDÍACAS - REPOUSO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
VENOGRAFIA RADIOISOTÓPICA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;CARDIOVASCULAR - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DAS GLÂNDULAS SALIVARES COM OU SEM ESTÍMULO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
CINTILOGRAFIA DO FÍGADO E DO BAÇO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DO FÍGADO E VIAS BILIARES;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA PARA DETECÇÃO DE HEMORRAGIA DIGESTÓRIA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA PARA DETERMINAÇÃO DO TEMPO DE ESVAZIAMENTO GÁSTRICO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA PARA ESTUDO DE TRÂNSITO ESOFÁGICO (LÍQUIDOS E SEMI-SÓLIDOS);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA PARA PESQUISA DE DIVERTÍCULO DE MECKEL;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;DIGESTIVO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DA TIREÓIDE E/OU CAPTAÇÃO (TECNÉCIO - 99M TC);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;ENDÓCRINO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DAS PARATIREÓIDES;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;ENDÓCRINO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DE CORPO INTEIRO PARA PESQUISA DE METÁSTASES (PCI);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;ENDÓCRINO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
TESTE DE ESTÍMULO COM TSH RECOMBINANTE;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;ENDÓCRINO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
TESTE DE SUPRESSÃO DA TIREÓIDE COM T3;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;ENDÓCRINO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA RENAL ESTÁTICA (QUANTITATIVA OU QUALITATIVA);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENITURINÁRIO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA TESTICULAR (ESCROTAL);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENITURINÁRIO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
CISTOCINTILOGRAFIA DIRETA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENITURINÁRIO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CISTOCINTILOGRAFIA INDIRETA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENITURINÁRIO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DA FILTRAÇÃO GLOMERULAR;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENITURINÁRIO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DETERMINAÇÃO DO FLUXO PLASMÁTICO RENAL;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;GENITURINÁRIO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
CINTILOGRAFIA DO SISTEMA RETÍCULO-ENDOTELIAL (MEDULA ÓSSEA);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;HEMATOLÓGICO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
DEMONSTRAÇÃO DO SEQÜESTRO DE HEMÁCIAS PELO BAÇO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;HEMATOLÓGICO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
TESTE DE ABSORÇÃO DE VITAMINA B12 COM COBALTO - 57 (TESTE DE SCHILLING);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;HEMATOLÓGICO - IN VIVO;MEDICINA NUCLEAR;"PROCEDIMENTOS DIAGNÓSTICOS E 
TERAPÊUTICOS"
